n	gangsterë	08245172-n
n	garanci	06685456-n
n	gardh	02796623-n
n	gardian	09614684-n
n	gare	07458453-n
n	gare ecje	07460104-n
n	gare me nderim	07464083-n
n	garniturë	00262743-n
n	garë force	00446493-n
n	gatim	00243918-n
n	gaz	00429949-n
n	gazetar	10224578-n
n	gazetë	03822171-n
n	gazetë publike	06263369-n
n	gazolinë	14686913-n
n	gdhendje	10284064-n
n	gdhendje me shkronja	06405699-n
n	germadhe	07334490-n
n	gic	02395694-n
n	gisht	05566097-n
n	give-and-take	07140659-n
n	gjah	02152881-n
n	gjak	05399847-n
n	gjallëri	00552436-n
n	gjallërim	00552436-n
n	gjalpi	07848338-n
n	gjatësi hapi	13757249-n
n	gjedh	02401031-n
n	gjedhe	03777283-n
n	gjelltore	04081281-n
n	gjemoj	07377473-n
n	gjendja martësore	13963757-n
n	gjendje	00024720-n
n	gjendje e arkës	13375891-n
n	gjendje e egër	13939353-n
n	gjendje e keqe	14055408-n
n	gjendje e keqe shëndetësore	14061805-n
n	gjendje e lëndës	14479615-n
n	gjendje emocionale	13985818-n
n	gjendje fiziologjike	14034177-n
n	gjendje jo normale	14501726-n
n	gjendje kome	05680193-n
n	gjendje mendore	14373582-n
n	gjendje njohëse	05669934-n
n	gjendje normale	14379501-n
n	gjendje psikologjike	14373582-n
n	gjendje shpirtërore	04620558-n
n	gjeneratë	08369406-n
n	gjeni	09762509-n
n	gjest	00331950-n
n	gjethe	06256229-n
n	gjethnajë	13152742-n
n	gjetje	00043195-n
n	gjezdis	00283127-n
n	gjilpërë	03816136-n
n	gjini	05006898-n
n	gjitar	01861778-n
n	gjitar i ri	01321854-n
n	gjithë	05869584-n
n	gjithë biseda	05814162-n
n	gjiton	10352299-n
n	gjobis	01160342-n
n	gjoks	05552607-n
n	gju	05573602-n
n	gjuaj	00136329-n
n	gjuajtje	00043902-n
n	gjueti	00945401-n
n	gjuha e shkruar	06349220-n
n	gjuhe	06282651-n
n	gjuhe e folur	07109196-n
n	gjuhe natyrale	06904171-n
n	gjuhë	05301072-n
n	gjuhësi	06172789-n
n	gjumë	15273626-n
n	gjurmim	00644366-n
n	gjurmë	05826914-n
n	gjykatë	08329453-n
n	gjykatës	10225219-n
n	gjykim	00874067-n
n	gjykim i shëndosh	04892084-n
n	gjykues	10066732-n
n	gjymtyrë	05559908-n
n	gjynah	00757080-n
n	gjyq	08329453-n
n	gjyqtar	10225219-n
n	gjysh	10142391-n
n	gjyshe	10142747-n
n	gjyshër	10143172-n
n	gjë	00034479-n
n	gjë e trashëguar	00083585-n
n	gjëmim	07376257-n
n	gjëndrat e lotit	05405139-n
n	gjëndër	05576194-n
n	gjëra	05855004-n
n	gjëra të ndryshme	04345288-n
n	glob	07961016-n
n	globe	09270894-n
n	goce	10084295-n
n	gocë deti	01940736-n
n	godas	00136329-n
n	godinë	02913152-n
n	goditje	00125629-n
n	gojor	07198846-n
n	gojë	05302499-n
n	gomarllëqe	04891683-n
n	gosti	00428000-n
n	gostisje	07557165-n
n	gotë	03438257-n
n	gotë qelqi	03438257-n
n	grabis	00138956-n
n	grabitqar	02152740-n
n	grabitës	08401819-n
n	grackë	03829563-n
n	gradacion	13780180-n
n	gradim	00999245-n
n	gradë	05093890-n
n	grafik	06998748-n
n	gramë	13723712-n
n	grevë	01243674-n
n	grevë urie	01242962-n
n	grimcë	09386422-n
n	grindje	07448038-n
n	grisje	09410928-n
n	gropë	03302121-n
n	gropë , vrimë	03526198-n
n	gropë me ujë	08678615-n
n	grua	08477634-n
n	grua e re	10129825-n
n	grua shtepie	10189776-n
n	grumbull	07961480-n
n	grumbull hekurishtesh	02924554-n
n	grumbullim	01014066-n
n	grumbulloj	00372013-n
n	grup	00031264-n
n	grup biologjike	07941170-n
n	grup familjar	07969695-n
n	grup farefisnor	07969695-n
n	grup gjaku	05400601-n
n	grup informatoresh	08274718-n
n	grup interesash	07968702-n
n	grup kafshësh	07993929-n
n	grup kimik	14621446-n
n	grup komunikimi	06261260-n
n	grup muzikal	08246613-n
n	grup politik	08359949-n
n	grup profesional	08403631-n
n	grup social	07950920-n
n	grup tabelash	08266235-n
n	grup ushtarak	08198398-n
n	grupazh	08240633-n
n	grupim	00031264-n
n	grupim moshë	07943480-n
n	grupmoshë	07943480-n
n	grupoj	01012360-n
n	grykë	09362316-n
n	grykë mali	09386842-n
n	guaskë	01904182-n
n	guaskë deti	01940736-n
n	gumezhitje	07386920-n
n	gur	09227839-n
n	gur i themelit	05793554-n
n	guralec	14696793-n
n	gurr i çmuar	09416076-n
n	gurr ne veshka	09230768-n
n	gëlltitje	00838098-n
n	gëmushë	13112664-n
n	gënjeshtër	00752431-n
n	gënjim	00515414-n
n	gërgëre	04454240-n
n	gërmadhë	00217014-n
n	gërryerje	13475538-n
n	gëzim	00428000-n
n	gëzof	01895735-n
n	habi	07509572-n
n	hajat , hyrje	03984381-n
n	hajdutllëk	00780889-n
n	hak	01181475-n
n	hakmarrje	07213395-n
n	hall	05687338-n
n	hallakatje	00787061-n
n	hallkë	03533972-n
n	hamendje	05892096-n
n	hamshorë	02377181-n
n	hap	00285557-n
n	hap i madh	13757249-n
n	hap zjarr	00986938-n
n	hapa	00533922-n
n	hapa kërcimi	00533922-n
n	hapje	00383390-n
n	hapsire	06389553-n
n	hapsire e bardhe	06389553-n
n	hapsire loje	08570758-n
n	hapsire matematike	08001685-n
n	hapsire topologjike	08001685-n
n	hapësirë	05062748-n
n	hapësirë ndarje	05083328-n
n	hapësirë,zonë	02735688-n
n	hard drive	03209666-n
n	hardhi	13100677-n
n	hark	02733524-n
n	harmoni	07175241-n
n	hartim	03081660-n
n	hartë	03720163-n
n	harxhim	13451804-n
n	hedhje	00043609-n
n	hedhje poshtë	00203342-n
n	hedhje shorti	00183505-n
n	heje	00216174-n
n	hekur	03585337-n
n	helikopter	03512147-n
n	helm	15032376-n
n	hemisferë	08583095-n
n	heq	00043609-n
n	heq dore	07206096-n
n	hesht	01062817-n
n	heshtje	04652438-n
n	heshtë	04271148-n
n	hetim	00633864-n
n	hidhem	00119568-n
n	hidhërim	13989051-n
n	hijeshi	14458181-n
n	hile	00752431-n
n	hipotezë	05888929-n
n	histori	06514093-n
n	histori dashurie	13931436-n
n	histori jete	06515827-n
n	hit	00064504-n
n	hiç	13740168-n
n	holl	03718581-n
n	holl ,sallon pritje	03478756-n
n	hollësi	04711256-n
n	hominid	02471762-n
n	hormon	05407119-n
n	hotel	03541696-n
n	hotel i vogël	03541537-n
n	hoy	02792552-n
n	huadhënie	13398953-n
n	humaniteti	02472987-n
n	humbje	00067526-n
n	humbje e mendjes	00515414-n
n	humbje financiare	13327896-n
n	humbje ndjenjash	05678932-n
n	humor	07551052-n
n	hutim	00515414-n
n	hydrokarbur	14911057-n
n	hyjni	09505418-n
n	hymenopter	02206270-n
n	hymenopteran	02206270-n
n	hymenopteron	02206270-n
n	hymenopterous insect	02206270-n
n	hyrje	00049003-n
n	hënë	09358550-n
n	i anasjelltë	13858833-n
n	i ardhur	00049003-n
n	i burgosur	13998576-n
n	i dashur	09849598-n
n	i dashuruar	09622302-n
n	i dhimshëm	13989051-n
n	i egër	13939353-n
n	i embel	09849598-n
n	i errët	13983515-n
n	i fuqishëm	14482620-n
n	i gatshëm	01143040-n
n	i gjallë	13961642-n
n	i gjithë	00003553-n
n	i hedhur	13961642-n
n	i huaj	10103485-n
n	i jashtëm	08613593-n
n	i kundërt	13858833-n
n	i kushtueshëm	14492373-n
n	i lugët	13864965-n
n	i moshuar	10376523-n
n	i ngrënshme	07556637-n
n	i njomë	01321579-n
n	i pafat	09630641-n
n	i palidhur	13794226-n
n	i paprekur	14526764-n
n	i pari	09906986-n
n	i pavdekshem	09505418-n
n	i potershëm	00064504-n
n	i punësuar	10053808-n
n	i përkohshëm	05044528-n
n	i ri	09917593-n
n	i rrumbullake	07961016-n
n	i shpejtë	05058140-n
n	i shtrenjtë	09849598-n
n	i sëmurë	14052046-n
n	i vdekshëm	00007846-n
n	i zoti	09762509-n
n	ibrik	13769033-n
n	ide	05770926-n
n	ide e drejtë	04753455-n
n	ideal	05923696-n
n	identifikim	06885083-n
n	identik	04743024-n
n	identitet	04618070-n
n	ideologji	06212839-n
n	idiom	07154330-n
n	idiom frazeologjike	07154330-n
n	ikje	00042757-n
n	ikon	03925226-n
n	ilaç	03740161-n
n	ilaç qetësues	04166553-n
n	iluminim	13983147-n
n	ilustrim	05820620-n
n	imagjinatë	05625465-n
n	imitacion	00549472-n
n	imitim	00549284-n
n	impiant ngrohje	03509025-n
n	implementim	00044150-n
n	import	03564667-n
n	importim	03564667-n
n	impotencë	05204637-n
n	impuls	07308042-n
n	impuls nervor	07308042-n
n	inat	07516354-n
n	incident	07307477-n
n	ind	05267345-n
n	indiference	07505676-n
n	indigjen	09620794-n
n	individ	00007846-n
n	individuale	10203839-n
n	individualitet	04618070-n
n	industri	00923444-n
n	inekzistencë	13959931-n
n	infeksion	14174549-n
n	infektim	00276987-n
n	infermiere	10366966-n
n	inflacion	13498828-n
n	influencë	00157081-n
n	informacion	05816287-n
n	informim	06634376-n
n	informuar	05675905-n
n	infrastrukturë	03569964-n
n	ingredient	07809096-n
n	inkrement	13497135-n
n	inkuadrim	03391770-n
n	inspektim	00652069-n
n	instalim	00266806-n
n	instance	07308889-n
n	institucion	03297735-n
n	institucion edukimi	08276342-n
n	institucion mjekësor	08053905-n
n	institut	08407330-n
n	instrument	03574816-n
n	instrument i njehsueshëm	03733925-n
n	instrument ligji	06479665-n
n	instrument me perkusion	03915437-n
n	instrumenta me tela	04338517-n
n	instrumente	03575240-n
n	instrumente muzikore	03800933-n
n	instrumentist	10340312-n
n	intelekt	05618849-n
n	intelektual	09621545-n
n	inteligjencë	05617606-n
n	interes	05682950-n
n	interesant	05192451-n
n	interesante	05192451-n
n	interesim	00431552-n
n	interferent	01073995-n
n	interlinjë	03651265-n
n	interpretoj	00548326-n
n	interrogim	07193958-n
n	interstice	05230171-n
n	interval	15269513-n
n	interval kohe	15270245-n
n	interval kohor	15269513-n
n	intolerance	06205154-n
n	investigim	00633864-n
n	investim	01099436-n
n	inxhinier	09615807-n
n	inxhinieri	06125041-n
n	iriq deti	02316707-n
n	ishull	03587318-n
n	itinerar	08616311-n
n	jaht	04610013-n
n	jaht garash	04610013-n
n	jakë	03068181-n
n	jastëk	03151500-n
n	jastëçkë për gjilpëra	03942126-n
n	javë	15169873-n
n	javë pune	15135996-n
n	jeep	03594945-n
n	jeshile	07709333-n
n	jesnaf	09974648-n
n	jeta	06515827-n
n	jete	09178727-n
n	jetesë	05810561-n
n	jetë	05810561-n
n	jetë bashkëshortore	13963970-n
n	jetë bimore	00017222-n
n	jetëgjatësi	13961399-n
n	jo arritës	00066216-n
n	jo emocional	04629194-n
n	jo origjinal	04801168-n
n	jo shtetas	10103485-n
n	jovertebror	01905661-n
n	juri	08414119-n
n	juridiksion	08329453-n
n	jurist	10225219-n
n	justifikim	05823054-n
n	kabriolet	02931013-n
n	kacavirrem	00325110-n
n	kacube	08438223-n
n	kadife	03106722-n
n	kadife me vija	03106722-n
n	kafe	07929519-n
n	kafshe pune	01316949-n
n	kafshë	00015388-n
n	kafshë brejtëse	02329401-n
n	kafshë gjahu	02152991-n
n	kafshë grabitqare	02152740-n
n	kafshë me thundër	02370806-n
n	kafshë ngarkesë	01317089-n
n	kafshë për kafshë	01317391-n
n	kafshë shtëpiake	01317541-n
n	kaike	02951358-n
n	kalama	09917593-n
n	kalbje	14560612-n
n	kalbje dhembi	13444513-n
n	kalendar	15173479-n
n	kalibrim	00999245-n
n	kalim	00201058-n
n	kalim kohe	00431552-n
n	kalime	00119568-n
n	kallaj	14658855-n
n	kalli	13133613-n
n	kaluar	15141693-n
n	kaluç	04524142-n
n	kalë	02374149-n
n	kam	00032613-n
n	kam nevojë	14449126-n
n	kamare	04061969-n
n	kambanë	02824858-n
n	kamion	04490091-n
n	kamion i vogël	02814533-n
n	kamionçinë	02814533-n
n	kamionçinë plazhi	02814533-n
n	kamionçinë stacioni	02814533-n
n	kamje	13250398-n
n	kamp	02945161-n
n	kamping	09393605-n
n	kampion	09762509-n
n	kamzhik	04577769-n
n	kanal	05248181-n
n	kandër	02159955-n
n	kanoe,anije lumore	02792552-n
n	kanotazh	00445351-n
n	kap	00138956-n
n	kapacitet mendor	05618056-n
n	kapak	02954938-n
n	kapelë	03497657-n
n	kapital	13353607-n
n	kapital aktiv	13354420-n
n	kapitalizëm	09609232-n
n	kapitullim	00067707-n
n	kapsul qetësues	02707683-n
n	kapuç	03497657-n
n	karakatinë	02924554-n
n	karakter	04620216-n
n	karakteristikë	04731497-n
n	karakteristikë trupore	04997988-n
n	karakterizim	00548802-n
n	karbon	14633206-n
n	karies	13444513-n
n	karies dentar	13444513-n
n	karikaturë	00549610-n
n	karkasë makinerie	03546766-n
n	karrige	00721431-n
n	karrocë	02968473-n
n	karshillek	13811410-n
n	kartë	06492939-n
n	kartë qenderimi	06492939-n
n	kartë telefoni	06633205-n
n	kartëvizite	06633205-n
n	kat	03365991-n
n	kat përdhese	03463381-n
n	katalog	06495000-n
n	kategori	05838765-n
n	kategori gramatikore	06309383-n
n	kategori sintaksore	06309383-n
n	kategorizoj	05732756-n
n	kati i parë	03463381-n
n	katranos	00074790-n
n	katror	13731021-n
n	katund	08226699-n
n	kavitet	13444513-n
n	kaçubë	13112664-n
n	kek	07628870-n
n	kenete	09347779-n
n	keqardhje	07535670-n
n	keqbërje	00735936-n
n	keqbërës	00732746-n
n	keqdashje	00745637-n
n	keqkuptim	00070965-n
n	keqpërdorim	00419908-n
n	keqtrajtim	00418025-n
n	keqësim në cilësi	13464204-n
n	kerkese	07185325-n
n	kerkese indirekte	07185870-n
n	key	13724838-n
n	kimi	06084469-n
n	kimik	14806838-n
n	kinema	06613686-n
n	kinkaleri	03252064-n
n	kishë	01032368-n
n	klan	07970721-n
n	klasa	07997703-n
n	klasat e fjalës	06317464-n
n	klasifikim	05732756-n
n	klasifikoj	05732756-n
n	klasë	08238463-n
n	kler	08152787-n
n	klientele	08401554-n
n	kllapë hekuri	03126090-n
n	kllapë shtrënguese	03126090-n
n	klub	03054311-n
n	koalicion	08293982-n
n	kockë	05269901-n
n	kodër	09303008-n
n	koha dimërore	15237782-n
n	koha e ditës	15228378-n
n	koha e jetës	15144371-n
n	koha e lojës	15256915-n
n	koha e sotshme	15119536-n
n	koha muzikore	15122011-n
n	koha pranverore	15237044-n
n	koha yjore	15208162-n
n	kohe	06329506-n
n	kohezion	14420464-n
n	kohë	00028270-n
n	kohë e ardhme	15121625-n
n	kohë e gjatë	15242955-n
n	kohë e limituar	15224156-n
n	kohë e shkuar	15120823-n
n	kohë e vazhduar	15123754-n
n	kohë gjeologjike	15116283-n
n	kohë kozmike	15116724-n
n	kohë periodike	15113229-n
n	kohë pune	15118228-n
n	kohë përpara	15120823-n
n	kohëmatës	04437953-n
n	koks	14685768-n
n	kokë	05538625-n
n	kokë e madhe	05618056-n
n	kokë shteti	10164747-n
n	kokëfortë	04907269-n
n	kokëshkëmb	04907269-n
n	koleg	09816771-n
n	kolegj	03069752-n
n	koleksion	06591442-n
n	koloni	00920510-n
n	kolonializëm	00426526-n
n	kolonizim	08374049-n
n	komandë	07168131-n
n	kombinacion	07963711-n
n	kombinim	00378985-n
n	kombinoj	00378985-n
n	kombëtar	09625401-n
n	koment	06765044-n
n	komentim	06686736-n
n	komercializëm	01090446-n
n	komfort	07492516-n
n	komision	01140471-n
n	komisioner	09777012-n
n	komitet	08324514-n
n	komoditet	14445379-n
n	kompani	08058098-n
n	kompani anijesh	08219059-n
n	kompani njerëzish	08184861-n
n	kompensim	13282550-n
n	kompetencë	08401554-n
n	kompetent	09762509-n
n	kompjuter	03082979-n
n	kompjuter elektronik	03082979-n
n	kompleks	05870365-n
n	kompleks ndërtesash	02914991-n
n	komponent	03081021-n
n	kompozim	00939452-n
n	kompozim muzikor	07037465-n
n	kompozitor	09947232-n
n	kompozoj	00939452-n
n	kompresim	00356790-n
n	komshi	08225090-n
n	komune	08541609-n
n	komunikacion i shkruar	06349220-n
n	komunikator	09610660-n
n	komunikim	00033020-n
n	komunikim auditor	07109019-n
n	komunikim gojor	07109196-n
n	komunikim i folur	07109196-n
n	komunikim me zë	07109196-n
n	komunikim vizual	06873252-n
n	komunitet	08223802-n
n	komunë	08225581-n
n	komë	05680193-n
n	koncept	05835747-n
n	konceptim	07328942-n
n	koncert	06892775-n
n	koncetroj	01231980-n
n	konfederatë	08303275-n
n	konfiguracion	05731779-n
n	konflikt	00953559-n
n	konik	13872975-n
n	konjak	07903208-n
n	konkav	13864965-n
n	konkluzion	00162632-n
n	konkurrent	10533013-n
n	konkurrim	07456188-n
n	konkurrues	09613191-n
n	konstruksion	00911048-n
n	konstruktor	09878275-n
n	konsum	00838098-n
n	konsum ekonomik	13451804-n
n	konsumator	09612848-n
n	kontakt	00039297-n
n	kontekst	14512817-n
n	konteporan	08369406-n
n	kontigjent	00050037-n
n	kontratë qiraje	13248393-n
n	kontroll	00635850-n
n	kontroll dhe pagesë	00141806-n
n	kontrolli social	01123598-n
n	kontrolloj	00141806-n
n	kontrolloj me ngulm	00945401-n
n	kontrollor	10676877-n
n	konturë	05064037-n
n	konvekse	13864153-n
n	konvergjencë	07414740-n
n	konvikt	03541537-n
n	kope	08184217-n
n	kopesht	08615149-n
n	kopje	03104594-n
n	kopsht	03417345-n
n	kopsht me lule	00921399-n
n	kopshtari	00918383-n
n	kopsë	02928608-n
n	kordak	01466257-n
n	kore	09260218-n
n	korespondence	06264398-n
n	kornizë	03960783-n
n	korporatë qeveritare	09966255-n
n	korrektim	00258854-n
n	korrektues	03111899-n
n	korrent	11443532-n
n	korrent ajri	11525955-n
n	korrigjim	00045907-n
n	korrje	13085864-n
n	kosh	03964495-n
n	kosh fëmijësh	03964495-n
n	kosmos	09466280-n
n	kosto	13275847-n
n	kostum	04350905-n
n	kostum klasik	04350905-n
n	kozmetikë	03113152-n
n	kqyres	10271216-n
n	krah	02151625-n
n	kraharor	05552607-n
n	kraharori	05553486-n
n	krahasim	00142665-n
n	krahasues	00142665-n
n	krahinë	08630039-n
n	kredit	13378518-n
n	krehër	03074855-n
n	krem	03128519-n
n	kremtim	00428000-n
n	kreshmë	01069980-n
n	krijesë	00015388-n
n	krijesë anormale	10109443-n
n	krijesë imagjinare	09483738-n
n	krijim	00237078-n
n	krijim artistik	00933420-n
n	krijim imagjinar	00927261-n
n	krijim letrar
n	krijoj nga materiale të pa punuar
n	krijues
n	krijueshmëri
n	krim
n	krim i organizuar
n	krimb
n	kripë
n	kristali i syrit
n	kritike
n	krizë
n	kronike
n	kronometër
n	krye
n	kryeministër
n	kryengritje
n	kryepunëtor
n	kryerje
n	kryetar
n	kryetar bashkie
n	kryetare
n	kryq
n	kthej mbrapsht
n	kthese
n	kthesë
n	kthim
n	kthim mbrapa
n	kthim në shtëpi
n	kthjelltësi
n	kuadër
n	kualifikim njohurush
n	kub
n	kube
n	kudhër
n	kufi
n	kufi i sipërm
n	kufi verior
n	kufizim
n	kufomë
n	kujdes mjekësor
n	kujdes shëndetësor
n	kujdesem
n	kujtesë
n	kujtim
n	kujtoj
n	kukull
n	kulaç
n	kullë
n	kulm
n	kulm i dellit
n	kultivim
n	kulturë
n	kulturë prehistorike
n	kumar
n	kumbim
n	kunderpeshe
n	kundershtar
n	kundershtim
n	kundert
n	kundervenie
n	kundërmim
n	kundërpërgjigje
n	kundërshtar
n	kundërshtim
n	kuota
n	kupe qiellore
n	kupolë
n	kupolë qiellore
n	kuptim
n	kuptueshmeria
n	kurbë
n	kureshtje
n	kuriozitet
n	kurriz
n	kurrizor
n	kurs
n	kurs , drejtim
n	kurs studimesh
n	kursim
n	kurth
n	kurë
n	kusht
n	kushte higjenike
n	kushtet ekonomike
n	kushtet financiare
n	kushtetutë
n	kushëri
n	kushëri i pare
n	kusur
n	kuti
n	kuti konservash
n	kuti teneqe
n	kuti teneqeje
n	kuvend
n	kuzhinë
n	kyç
n	kyç i dorës
n	këllëf dhëmbi
n	këlysh
n	këmbim valutor
n	këmbë
n	këmbë pantallonash
n	këmbë shkalle
n	këmbët
n	këmishë
n	kënaqësi
n	kënaqësi njohje
n	kënd
n	këngë
n	këngëtar
n	këpucë
n	këpucë druri
n	këpuje
n	këqyrje
n	kërcej
n	kërcell
n	kërci
n	kërcim
n	kërcitje
n	kërkesë
n	kërkim
n	kërkim te dhenash
n	kërkoj
n	kërpudhë
n	kërpudhë sferike
n	kërthizë
n	këshill
n	këshillim
n	këshillë
n	kësmet
n	kësulë
n	lafshë
n	lafshë gjeli
n	lagje
n	lajm
n	lajm histori
n	lajme
n	lajmërim
n	lajthitje
n	lak
n	lakim
n	lakmi
n	lakuriq
n	lakuriqësi
n	lamtumirë
n	landrover
n	largim
n	largoj
n	larje
n	lartësi
n	lartësi e ngritjes
n	lartësim
n	lartësoj
n	larvë
n	legjislacion
n	legjislaturë
n	lehtëbesim ,ju besoj
n	lehtësim
n	leje
n	lek
n	lente
n	lepur
n	lesh angora
n	leter
n	letra
n	letra bixhozi
n	letër
n	letër ambalazh
n	letër bixhozi
n	letër mbështjellëse
n	levizje e kreshtes
n	lexim
n	lexim publik
n	lezetim
n	librari
n	libër
n	libër i llogarive
n	libër llogarish
n	libër me fakte
n	libër shënimesh
n	lidhje
n	lidhje bashkërenditëse
n	lidhje bashkëshortore
n	lidhje biznesi
n	lidhje dashurie
n	lidhje dashurore
n	lidhje e perkohshme
n	lidhje familjare
n	lidhje gjaku
n	lidhje gjuhësorë
n	lidhje gramatikore
n	lidhje kovalente
n	lidhje logjike
n	lidhje madhesie
n	lidhje politike
n	lidhje sasie
n	lidhës
n	ligj
n	ligj civil
n	ligj i organizuar
n	ligj i rëndësishëm
n	ligjet e natyrës
n	ligjshmëri
n	ligjvënës
n	ligjëratë
n	ligësi
n	liken
n	liker
n	liker i forte
n	liman
n	limit
n	lind
n	lindje
n	lindor
n	line
n	linjë
n	link
n	lipide
n	liqen
n	liquid
n	liri
n	lirim
n	liste
n	listimi
n	litar
n	liturgji
n	livadh
n	living substance
n	llafe
n	llambadar
n	llapë
n	llogari
n	llogari bankare
n	llogaris
n	lloj
n	lloj tendencë
n	llullë duhani
n	llum
n	load
n	lodroj
n	lodër
n	lojtar
n	lojtar kryesor
n	lojë
n	lojë atletike
n	lojë e lozur në lokale
n	lojë e marrë
n	lojë fushe
n	lojë futbolli
n	lojë jashtë shtëpie
n	lojë me letra
n	lojë me shah
n	lojë me tabelë
n	lojë pokeri
n	lokomotivë
n	lopatë varke
n	lot
n	luaj
n	luaj kumar
n	luaj rol
n	luajtes rolesh
n	lubrifikant
n	lubrifikues
n	luftanije
n	luftim
n	luftoj
n	luftë
n	luginë
n	luhatje
n	luks
n	lule
n	lulesë
n	lultari
n	lulëzoj
n	lum
n	lume
n	lumturi
n	lundër
n	lundër e sheshtë
n	luspë
n	lutje
n	lyerje
n	lëkundje
n	lëkundje valë
n	lëkurë
n	lëndim
n	lëndinë
n	lëndoj
n	lëndë
n	lëndë djegëse
n	lëndë e parë
n	lëndë plastike
n	lëndë ushqyese
n	lëng
n	lëvizem
n	lëvizje
n	lëvizje artistike
n	lëvizje mashtruese
n	lëvizje rrotulluese
n	lëvizje sociale
n	lëvizshmëri
n	lëvore
n	lëvozhgë
n	lëvozhgë vezë
n	madam
n	madhështi
n	madhështor
n	madhësi
n	magazinim
n	magazinoj
n	magazinë
n	magjstrate
n	magnet
n	maja
n	maja e rrugës se diellit
n	majë
n	makanizëm
n	makijazh
n	makine lufte
n	makine ushtarake
n	makineri
n	makinë
n	makinë kompjuteri
n	makinë prerëse
n	makinë ushtarake
n	makroksmos
n	mal
n	mall
n	mall i djegur
n	mall i gjelber
n	mallra
n	mallra sportivë
n	mallra ushqimore
n	mama
n	manaxhim
n	manaxhues
n	mandat
n	manekin
n	manifestim
n	manovrim
n	manovrim taktik
n	manovroj
n	manovër
n	manovër taktike
n	marezi
n	marifetë
n	marka
n	marketing
n	marr
n	marr përsipër
n	marr shenjë
n	marrje
n	marrje ne pyetje
n	marrëdhënie
n	marrëdhënie humane
n	marrëdhënie matematike
n	marrëdhënie miqësie
n	marrëdhënie sociale
n	marrëveshje
n	marrëzi
n	marshim
n	marshim muzikor
n	martesë
n	mas
n	masa mbrojtëse
n	mase
n	mashkull
n	mashtrim
n	maskim
n	maskoj
n	maskë
n	masë
n	mat me hapa
n	matematikë
n	material
n	material bimore
n	material i shkruar
n	material i subjektit
n	material mbushës
n	material ndërtimi
n	material ngjitës
n	material ngjyrues
n	material pambuku
n	material shkrimi
n	material shtazorë
n	material teksti
n	mathematikë
n	matje
n	matje katrore
n	matje lineare
n	maturi
n	maturim
n	matës të dhënash
n	mazgallë
n	mbaj kreshmë
n	mbajtje
n	mbajtje e trupit
n	mbajtës
n	mbarim
n	mbartje
n	mbeshtetes
n	mbetje
n	mbeturina
n	mbiemër
n	mbikqyrje
n	mbikëqyrës
n	mbishkrim
n	mbiujës
n	mbledh
n	mbledh taksa
n	mbledhje
n	mbledhje e përgjithshme
n	mbledhje legjslative
n	mbledhje votash
n	mbrapa
n	mbreteri
n	mbretëreshë
n	mbrojte
n	mbrojtje
n	mbrojtës
n	mbrëmje
n	mbulesë
n	mbulesë dyshemeje
n	mbulesë e hollë
n	mbuloj
n	mburojë
n	mbyllje
n	mbyllur
n	mbzotërim
n	mbërritje
n	mbërthej
n	mbëshjellës
n	mbështetje
n	mbështetëse
n	mbështjell
n	mbështjellës
n	mbështjellëse
n	megalomani
n	meit
n	mekanikë
n	mekanizëm
n	mekanizëm i thjeshtë
n	membranë
n	memorje
n	menaxher
n	mend
n	mendim
n	mendim i refuzuar
n	mendim krijues
n	mendim llogjik
n	mendje
n	mendjehollë
n	mendjemadhësi
n	mendjemprehtësi
n	mensë
n	mentalitet
n	menu
n	mençur
n	mençuri
n	merak
n	meritë
n	mes
n	mesatar
n	mesazh
n	mesazh i shkruar
n	mesditë
n	meshë
n	metal
n	metan
n	meteor
n	meteorit
n	meterie jotekstuale
n	metodologji
n	metodë
n	metrik
n	metropol
n	mi
n	mik
n	mikpritës
n	mikrobus kampimi
n	mikroorganizëm
n	min
n	minare
n	mineral
n	minierë
n	ministri
n	ministër
n	ministër i pare
n	minoren
n	minutë
n	miq
n	miqësi
n	miratim
n	mirëbesim
n	mirëkuptim
n	mirënjohje
n	mirësi
n	mish
n	mish lepur
n	mishngrënës
n	mishërim
n	mision
n	mister
n	mizëri
n	mjedis
n	mjegullnajë galaktike
n	mjek
n	mjekim
n	mjekues
n	mjekër
n	mjeshter
n	mjeshtër
n	mjeshtëri
n	mjet
n	mjet komunikimi
n	mjet lidhës
n	mjet mbrojtës
n	mjet ndriçimi
n	mjet optikë
n	mjet pastrues
n	mjet plasës
n	mjet prerës
n	mjet transporti me rrotë
n	mjet vetëlëvizëse
n	mjete jetese
n	mjete lufte
n	mjete programuese
n	mjete shtëpiake
n	mjete sportive
n	mjetet e golfit
n	mjetet e tualetit
n	mjetet gjimnastikore
n	mjështër
n	mobilje
n	mocion
n	model
n	modifikim
n	modë
n	mohim
n	mold
n	molekulë
n	mollë
n	moment
n	monedhë
n	monster
n	montim
n	monument
n	moral
n	moralitet
n	morfinë
n	mori
n	mos ekzistencës
n	mos frekuentim
n	mos paraqitje
n	mosbesim
n	mosbindje
n	moshatarë
n	moshë
n	moshë e artë
n	mosinteresim
n	moskokëçarje
n	mosmarrëveshje
n	mospranim
n	mospëlqim
n	mospërfillje
n	mosqënie
n	mossukses
n	mostër
n	mosveprim
n	motiv
n	motiv etik
n	motivim
n	motokarro plazhi
n	motokarro stacioni
n	motor
n	motor skuter
n	motoçikletë
n	motër
n	mould
